MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,42021,Cambria County,PA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,42021,Cambria County,PA,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-24,2024-12-30,1
20241217,42021,Cambria County,PA,8.39,91.61,0.00,0.00,0.00,0.00,2024-12-17,2024-12-23,1
20241210,42021,Cambria County,PA,0.00,100.00,22.56,0.00,0.00,0.00,2024-12-10,2024-12-16,1
20241203,42021,Cambria County,PA,0.00,100.00,22.56,0.00,0.00,0.00,2024-12-03,2024-12-09,1
20241126,42021,Cambria County,PA,0.00,100.00,22.56,0.00,0.00,0.00,2024-11-26,2024-12-02,1
20241119,42021,Cambria County,PA,0.00,100.00,22.56,1.63,0.00,0.00,2024-11-19,2024-11-25,1
20241112,42021,Cambria County,PA,0.00,100.00,22.80,1.63,0.00,0.00,2024-11-12,2024-11-18,1
20241105,42021,Cambria County,PA,0.00,100.00,22.46,1.63,0.00,0.00,2024-11-05,2024-11-11,1
20241029,42021,Cambria County,PA,53.36,46.64,22.56,1.63,0.00,0.00,2024-10-29,2024-11-04,1
20241022,42021,Cambria County,PA,52.38,47.62,17.54,1.63,0.00,0.00,2024-10-22,2024-10-28,1
20241015,42021,Cambria County,PA,52.38,47.62,17.54,1.63,0.00,0.00,2024-10-15,2024-10-21,1
20241008,42021,Cambria County,PA,52.38,47.62,16.74,1.63,0.00,0.00,2024-10-08,2024-10-14,1
20241001,42021,Cambria County,PA,37.79,62.21,19.16,2.18,0.00,0.00,2024-10-01,2024-10-07,1
20240924,42021,Cambria County,PA,0.00,100.00,24.05,2.39,0.00,0.00,2024-09-24,2024-09-30,1
20240917,42021,Cambria County,PA,67.25,32.75,24.05,2.39,0.00,0.00,2024-09-17,2024-09-23,1
20240910,42021,Cambria County,PA,67.25,32.75,23.99,2.39,0.00,0.00,2024-09-10,2024-09-16,1
20240903,42021,Cambria County,PA,67.19,32.81,23.99,9.64,0.00,0.00,2024-09-03,2024-09-09,1
20240827,42021,Cambria County,PA,67.19,32.81,23.99,9.64,0.00,0.00,2024-08-27,2024-09-02,1
20240820,42021,Cambria County,PA,67.19,32.81,23.99,9.64,0.00,0.00,2024-08-20,2024-08-26,1
20240813,42021,Cambria County,PA,67.19,32.81,23.99,9.64,0.00,0.00,2024-08-13,2024-08-19,1
20240806,42021,Cambria County,PA,0.00,100.00,69.25,12.48,0.00,0.00,2024-08-06,2024-08-12,1
20240730,42021,Cambria County,PA,0.00,100.00,69.08,12.48,0.00,0.00,2024-07-30,2024-08-05,1
20240723,42021,Cambria County,PA,0.00,100.00,26.79,0.00,0.00,0.00,2024-07-23,2024-07-29,1
20240716,42021,Cambria County,PA,0.00,100.00,4.38,0.00,0.00,0.00,2024-07-16,2024-07-22,1
20240709,42021,Cambria County,PA,0.00,100.00,4.80,0.00,0.00,0.00,2024-07-09,2024-07-15,1
20240702,42021,Cambria County,PA,0.00,100.00,0.00,0.00,0.00,0.00,2024-07-02,2024-07-08,1
20240625,42021,Cambria County,PA,0.00,100.00,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,1
20240618,42021,Cambria County,PA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,1
20240611,42021,Cambria County,PA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,1
20240604,42021,Cambria County,PA,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,1
20240528,42021,Cambria County,PA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,1
