MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,08081,Moffat County,CO,3.70,96.30,46.24,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,08081,Moffat County,CO,3.79,96.21,55.99,0.00,0.00,0.00,2024-12-24,2024-12-30,1
20241217,08081,Moffat County,CO,3.79,96.21,30.47,0.00,0.00,0.00,2024-12-17,2024-12-23,1
20241210,08081,Moffat County,CO,4.07,95.93,30.77,0.00,0.00,0.00,2024-12-10,2024-12-16,1
20241203,08081,Moffat County,CO,4.07,95.93,30.77,0.00,0.00,0.00,2024-12-03,2024-12-09,1
20241126,08081,Moffat County,CO,0.00,100.00,30.77,0.00,0.00,0.00,2024-11-26,2024-12-02,1
20241119,08081,Moffat County,CO,0.00,100.00,30.78,0.00,0.00,0.00,2024-11-19,2024-11-25,1
20241112,08081,Moffat County,CO,0.00,100.00,30.65,0.00,0.00,0.00,2024-11-12,2024-11-18,1
20241105,08081,Moffat County,CO,0.00,100.00,69.96,0.00,0.00,0.00,2024-11-05,2024-11-11,1
20241029,08081,Moffat County,CO,0.00,100.00,69.88,0.00,0.00,0.00,2024-10-29,2024-11-04,1
20241022,08081,Moffat County,CO,0.00,100.00,70.76,0.00,0.00,0.00,2024-10-22,2024-10-28,1
20241015,08081,Moffat County,CO,0.00,100.00,89.23,0.00,0.00,0.00,2024-10-15,2024-10-21,1
20241008,08081,Moffat County,CO,0.00,100.00,86.85,0.00,0.00,0.00,2024-10-08,2024-10-14,1
20241001,08081,Moffat County,CO,0.23,99.77,36.37,0.00,0.00,0.00,2024-10-01,2024-10-07,1
20240924,08081,Moffat County,CO,41.61,58.39,0.00,0.00,0.00,0.00,2024-09-24,2024-09-30,1
20240917,08081,Moffat County,CO,99.20,0.80,0.00,0.00,0.00,0.00,2024-09-17,2024-09-23,1
20240910,08081,Moffat County,CO,99.20,0.80,0.00,0.00,0.00,0.00,2024-09-10,2024-09-16,1
20240903,08081,Moffat County,CO,78.59,21.41,0.00,0.00,0.00,0.00,2024-09-03,2024-09-09,1
20240827,08081,Moffat County,CO,7.20,92.80,0.00,0.00,0.00,0.00,2024-08-27,2024-09-02,1
20240820,08081,Moffat County,CO,6.96,93.04,0.00,0.00,0.00,0.00,2024-08-20,2024-08-26,1
20240813,08081,Moffat County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2024-08-13,2024-08-19,1
20240806,08081,Moffat County,CO,0.00,100.00,0.00,0.00,0.00,0.00,2024-08-06,2024-08-12,1
20240730,08081,Moffat County,CO,69.04,30.96,0.00,0.00,0.00,0.00,2024-07-30,2024-08-05,1
