MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,53043,Lincoln County,WA,32.36,67.64,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,53043,Lincoln County,WA,32.14,67.86,0.00,0.00,0.00,0.00,2024-12-24,2024-12-30,1
20241217,53043,Lincoln County,WA,32.14,67.86,0.00,0.00,0.00,0.00,2024-12-17,2024-12-23,1
20241210,53043,Lincoln County,WA,31.52,68.48,0.00,0.00,0.00,0.00,2024-12-10,2024-12-16,1
20241203,53043,Lincoln County,WA,31.52,68.48,0.00,0.00,0.00,0.00,2024-12-03,2024-12-09,1
20241126,53043,Lincoln County,WA,0.00,100.00,0.00,0.00,0.00,0.00,2024-11-26,2024-12-02,1
20241119,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2024-11-19,2024-11-25,1
20241112,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2024-11-12,2024-11-18,1
20241105,53043,Lincoln County,WA,0.00,100.00,100.00,60.74,0.00,0.00,2024-11-05,2024-11-11,1
20241029,53043,Lincoln County,WA,0.00,100.00,100.00,60.74,0.00,0.00,2024-10-29,2024-11-04,1
20241022,53043,Lincoln County,WA,0.00,100.00,100.00,60.74,0.00,0.00,2024-10-22,2024-10-28,1
20241015,53043,Lincoln County,WA,0.00,100.00,100.00,60.74,0.00,0.00,2024-10-15,2024-10-21,1
20241008,53043,Lincoln County,WA,0.00,100.00,100.00,60.74,0.00,0.00,2024-10-08,2024-10-14,1
20241001,53043,Lincoln County,WA,0.00,100.00,100.00,56.29,0.00,0.00,2024-10-01,2024-10-07,1
20240924,53043,Lincoln County,WA,0.00,100.00,100.00,56.29,0.00,0.00,2024-09-24,2024-09-30,1
20240917,53043,Lincoln County,WA,0.00,100.00,100.00,56.29,0.00,0.00,2024-09-17,2024-09-23,1
20240910,53043,Lincoln County,WA,0.00,100.00,100.00,56.29,0.00,0.00,2024-09-10,2024-09-16,1
20240903,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2024-09-03,2024-09-09,1
20240827,53043,Lincoln County,WA,0.00,100.00,100.00,58.32,0.00,0.00,2024-08-27,2024-09-02,1
20240820,53043,Lincoln County,WA,0.00,100.00,100.00,58.48,0.00,0.00,2024-08-20,2024-08-26,1
20240813,53043,Lincoln County,WA,0.00,100.00,99.87,0.00,0.00,0.00,2024-08-13,2024-08-19,1
20240806,53043,Lincoln County,WA,0.00,100.00,99.87,0.00,0.00,0.00,2024-08-06,2024-08-12,1
20240730,53043,Lincoln County,WA,0.00,100.00,55.90,0.00,0.00,0.00,2024-07-30,2024-08-05,1
20240723,53043,Lincoln County,WA,0.00,100.00,55.90,0.00,0.00,0.00,2024-07-23,2024-07-29,1
20240716,53043,Lincoln County,WA,0.00,100.00,55.90,0.00,0.00,0.00,2024-07-16,2024-07-22,1
20240709,53043,Lincoln County,WA,0.00,100.00,30.12,0.00,0.00,0.00,2024-07-09,2024-07-15,1
20240702,53043,Lincoln County,WA,9.23,90.77,23.59,0.00,0.00,0.00,2024-07-02,2024-07-08,1
20240625,53043,Lincoln County,WA,45.26,54.74,23.59,0.00,0.00,0.00,2024-06-25,2024-07-01,1
20240618,53043,Lincoln County,WA,45.96,54.04,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,1
20240611,53043,Lincoln County,WA,45.96,54.04,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,1
20240604,53043,Lincoln County,WA,86.39,13.61,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,1
20240528,53043,Lincoln County,WA,86.39,13.61,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,1
20240521,53043,Lincoln County,WA,86.39,13.61,0.00,0.00,0.00,0.00,2024-05-21,2024-05-27,1
20240514,53043,Lincoln County,WA,86.39,13.61,0.00,0.00,0.00,0.00,2024-05-14,2024-05-20,1
20240507,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-07,2024-05-13,1
20240430,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-30,2024-05-06,1
20240423,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-23,2024-04-29,1
20240416,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-16,2024-04-22,1
20240409,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-09,2024-04-15,1
20240402,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-02,2024-04-08,1
20240326,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-26,2024-04-01,1
20240319,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-19,2024-03-25,1
20240312,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-12,2024-03-18,1
20240305,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-05,2024-03-11,1
20240227,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-27,2024-03-04,1
20240220,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-20,2024-02-26,1
20240213,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-13,2024-02-19,1
20240206,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-06,2024-02-12,1
20240130,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-30,2024-02-05,1
20240123,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-23,2024-01-29,1
20240116,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-16,2024-01-22,1
20240109,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-09,2024-01-15,1
20240102,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-02,2024-01-08,1
20231226,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-26,2024-01-01,1
20231219,53043,Lincoln County,WA,99.99,0.01,0.00,0.00,0.00,0.00,2023-12-19,2023-12-25,1
20231212,53043,Lincoln County,WA,99.99,0.01,0.00,0.00,0.00,0.00,2023-12-12,2023-12-18,1
20231205,53043,Lincoln County,WA,73.48,26.52,0.06,0.00,0.00,0.00,2023-12-05,2023-12-11,1
20231128,53043,Lincoln County,WA,73.48,26.52,0.06,0.00,0.00,0.00,2023-11-28,2023-12-04,1
20231121,53043,Lincoln County,WA,73.48,26.52,0.07,0.00,0.00,0.00,2023-11-21,2023-11-27,1
20231114,53043,Lincoln County,WA,56.07,43.93,15.46,0.00,0.00,0.00,2023-11-14,2023-11-20,1
20231107,53043,Lincoln County,WA,56.07,43.93,15.46,0.00,0.00,0.00,2023-11-07,2023-11-13,1
20231031,53043,Lincoln County,WA,55.82,44.18,15.19,0.00,0.00,0.00,2023-10-31,2023-11-06,1
20231024,53043,Lincoln County,WA,15.39,84.61,29.93,0.00,0.00,0.00,2023-10-24,2023-10-30,1
20231017,53043,Lincoln County,WA,15.39,84.61,29.93,0.00,0.00,0.00,2023-10-17,2023-10-23,1
20231010,53043,Lincoln County,WA,15.39,84.61,29.93,0.00,0.00,0.00,2023-10-10,2023-10-16,1
20231003,53043,Lincoln County,WA,12.01,87.99,29.93,0.00,0.00,0.00,2023-10-03,2023-10-09,1
20230926,53043,Lincoln County,WA,12.01,87.99,29.93,0.00,0.00,0.00,2023-09-26,2023-10-02,1
20230919,53043,Lincoln County,WA,12.01,87.99,29.93,0.00,0.00,0.00,2023-09-19,2023-09-25,1
20230912,53043,Lincoln County,WA,12.01,87.99,29.93,0.00,0.00,0.00,2023-09-12,2023-09-18,1
20230905,53043,Lincoln County,WA,11.90,88.10,29.93,0.00,0.00,0.00,2023-09-05,2023-09-11,1
20230829,53043,Lincoln County,WA,12.75,87.25,29.12,0.00,0.00,0.00,2023-08-29,2023-09-04,1
20230822,53043,Lincoln County,WA,12.75,87.25,29.25,0.00,0.00,0.00,2023-08-22,2023-08-28,1
20230815,53043,Lincoln County,WA,12.75,87.25,29.25,0.00,0.00,0.00,2023-08-15,2023-08-21,1
20230808,53043,Lincoln County,WA,12.67,87.33,29.50,0.00,0.00,0.00,2023-08-08,2023-08-14,1
20230801,53043,Lincoln County,WA,11.45,88.55,29.35,0.00,0.00,0.00,2023-08-01,2023-08-07,1
20230725,53043,Lincoln County,WA,11.45,88.55,29.35,0.00,0.00,0.00,2023-07-25,2023-07-31,1
20230718,53043,Lincoln County,WA,11.15,88.85,29.35,0.00,0.00,0.00,2023-07-18,2023-07-24,1
20230711,53043,Lincoln County,WA,11.15,88.85,29.35,0.00,0.00,0.00,2023-07-11,2023-07-17,1
20230704,53043,Lincoln County,WA,54.74,45.26,0.00,0.00,0.00,0.00,2023-07-04,2023-07-10,1
20230627,53043,Lincoln County,WA,54.74,45.26,0.00,0.00,0.00,0.00,2023-06-27,2023-07-03,1
20230620,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-20,2023-06-26,1
20230613,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230606,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-06-06,2023-06-12,1
20230530,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-30,2023-06-05,1
20230523,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-23,2023-05-29,1
20230516,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-16,2023-05-22,1
20230509,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-09,2023-05-15,1
20230502,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-02,2023-05-08,1
20230425,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-25,2023-05-01,1
20230418,53043,Lincoln County,WA,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-18,2023-04-24,1
20230411,53043,Lincoln County,WA,41.48,58.52,0.00,0.00,0.00,0.00,2023-04-11,2023-04-17,1
20230404,53043,Lincoln County,WA,6.76,93.24,0.00,0.00,0.00,0.00,2023-04-04,2023-04-10,1
20230328,53043,Lincoln County,WA,14.07,85.93,0.00,0.00,0.00,0.00,2023-03-28,2023-04-03,1
20230321,53043,Lincoln County,WA,14.07,85.93,0.00,0.00,0.00,0.00,2023-03-21,2023-03-27,1
20230314,53043,Lincoln County,WA,14.07,85.93,0.00,0.00,0.00,0.00,2023-03-14,2023-03-20,1
20230307,53043,Lincoln County,WA,14.07,85.93,0.00,0.00,0.00,0.00,2023-03-07,2023-03-13,1
20230228,53043,Lincoln County,WA,85.04,14.96,0.00,0.00,0.00,0.00,2023-02-28,2023-03-06,1
20230221,53043,Lincoln County,WA,85.04,14.96,0.00,0.00,0.00,0.00,2023-02-21,2023-02-27,1
20230214,53043,Lincoln County,WA,85.29,14.71,0.00,0.00,0.00,0.00,2023-02-14,2023-02-20,1
20230207,53043,Lincoln County,WA,85.71,14.29,0.00,0.00,0.00,0.00,2023-02-07,2023-02-13,1
20230131,53043,Lincoln County,WA,85.71,14.29,0.00,0.00,0.00,0.00,2023-01-31,2023-02-06,1
20230124,53043,Lincoln County,WA,85.71,14.29,0.00,0.00,0.00,0.00,2023-01-24,2023-01-30,1
20230117,53043,Lincoln County,WA,7.90,92.10,0.00,0.00,0.00,0.00,2023-01-17,2023-01-23,1
20230110,53043,Lincoln County,WA,3.88,96.12,0.00,0.00,0.00,0.00,2023-01-10,2023-01-16,1
20230103,53043,Lincoln County,WA,3.57,96.43,50.33,0.00,0.00,0.00,2023-01-03,2023-01-09,1
20221227,53043,Lincoln County,WA,0.27,99.73,50.33,0.00,0.00,0.00,2022-12-27,2023-01-02,1
20221220,53043,Lincoln County,WA,0.27,99.73,50.33,0.00,0.00,0.00,2022-12-20,2022-12-26,1
20221213,53043,Lincoln County,WA,0.36,99.64,50.33,0.00,0.00,0.00,2022-12-13,2022-12-19,1
20221206,53043,Lincoln County,WA,0.36,99.64,50.33,0.00,0.00,0.00,2022-12-06,2022-12-12,1
20221129,53043,Lincoln County,WA,0.00,100.00,95.52,0.00,0.00,0.00,2022-11-29,2022-12-05,1
20221122,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2022-11-22,2022-11-28,1
20221115,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2022-11-15,2022-11-21,1
20221108,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2022-11-08,2022-11-14,1
20221101,53043,Lincoln County,WA,0.00,100.00,100.00,0.00,0.00,0.00,2022-11-01,2022-11-07,1
20221025,53043,Lincoln County,WA,0.00,100.00,91.43,0.00,0.00,0.00,2022-10-25,2022-10-31,1
20221018,53043,Lincoln County,WA,0.00,100.00,91.43,0.00,0.00,0.00,2022-10-18,2022-10-24,1
20221011,53043,Lincoln County,WA,0.00,100.00,91.43,0.00,0.00,0.00,2022-10-11,2022-10-17,1
20221004,53043,Lincoln County,WA,0.00,100.00,91.43,0.00,0.00,0.00,2022-10-04,2022-10-10,1
