MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,08049,Grand County,CO,55.34,44.66,9.76,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,08049,Grand County,CO,0.00,100.00,44.51,9.83,0.00,0.00,2024-12-24,2024-12-30,1
20241217,08049,Grand County,CO,0.00,100.00,33.97,1.72,0.00,0.00,2024-12-17,2024-12-23,1
20241210,08049,Grand County,CO,0.00,100.00,32.14,1.72,0.00,0.00,2024-12-10,2024-12-16,1
20241203,08049,Grand County,CO,0.00,100.00,32.14,1.72,0.00,0.00,2024-12-03,2024-12-09,1
20241126,08049,Grand County,CO,0.00,100.00,32.14,14.18,0.00,0.00,2024-11-26,2024-12-02,1
20241119,08049,Grand County,CO,0.00,100.00,32.10,14.18,0.00,0.00,2024-11-19,2024-11-25,1
20241112,08049,Grand County,CO,0.00,100.00,32.12,14.18,0.00,0.00,2024-11-12,2024-11-18,1
20241105,08049,Grand County,CO,0.00,100.00,92.54,27.49,13.95,0.00,2024-11-05,2024-11-11,1
20241029,08049,Grand County,CO,0.00,100.00,92.50,33.29,13.95,0.00,2024-10-29,2024-11-04,1
20241022,08049,Grand County,CO,0.00,100.00,94.48,32.89,1.75,0.00,2024-10-22,2024-10-28,1
20241015,08049,Grand County,CO,0.00,100.00,94.48,32.89,1.75,0.00,2024-10-15,2024-10-21,1
20241008,08049,Grand County,CO,0.00,100.00,94.75,9.20,0.00,0.00,2024-10-08,2024-10-14,1
20241001,08049,Grand County,CO,0.00,100.00,29.96,0.00,0.00,0.00,2024-10-01,2024-10-07,1
20240924,08049,Grand County,CO,39.06,60.94,1.96,0.00,0.00,0.00,2024-09-24,2024-09-30,1
20240917,08049,Grand County,CO,39.06,60.94,1.96,0.00,0.00,0.00,2024-09-17,2024-09-23,1
20240910,08049,Grand County,CO,39.74,60.26,0.89,0.00,0.00,0.00,2024-09-10,2024-09-16,1
20240903,08049,Grand County,CO,39.72,60.28,0.89,0.00,0.00,0.00,2024-09-03,2024-09-09,1
20240827,08049,Grand County,CO,39.72,60.28,1.17,0.00,0.00,0.00,2024-08-27,2024-09-02,1
20240820,08049,Grand County,CO,39.83,60.17,1.17,0.00,0.00,0.00,2024-08-20,2024-08-26,1
20240813,08049,Grand County,CO,0.97,99.03,8.89,0.00,0.00,0.00,2024-08-13,2024-08-19,1
20240806,08049,Grand County,CO,0.88,99.12,8.89,0.00,0.00,0.00,2024-08-06,2024-08-12,1
20240730,08049,Grand County,CO,36.95,63.05,8.89,0.00,0.00,0.00,2024-07-30,2024-08-05,1
20240723,08049,Grand County,CO,77.43,22.57,0.00,0.00,0.00,0.00,2024-07-23,2024-07-29,1
20240716,08049,Grand County,CO,77.43,22.57,0.00,0.00,0.00,0.00,2024-07-16,2024-07-22,1
20240709,08049,Grand County,CO,75.48,24.52,0.00,0.00,0.00,0.00,2024-07-09,2024-07-15,1
20240702,08049,Grand County,CO,75.48,24.52,0.00,0.00,0.00,0.00,2024-07-02,2024-07-08,1
20240625,08049,Grand County,CO,75.48,24.52,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,1
20240618,08049,Grand County,CO,75.48,24.52,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,1
20240611,08049,Grand County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,1
20240604,08049,Grand County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,1
20240528,08049,Grand County,CO,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,1
