MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,08117,Summit County,CO,92.91,7.09,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,08117,Summit County,CO,42.35,57.65,7.09,0.00,0.00,0.00,2024-12-24,2024-12-30,1
20241217,08117,Summit County,CO,42.35,57.65,7.09,0.00,0.00,0.00,2024-12-17,2024-12-23,1
20241210,08117,Summit County,CO,43.46,56.54,8.01,0.00,0.00,0.00,2024-12-10,2024-12-16,1
20241203,08117,Summit County,CO,43.46,56.54,8.80,0.00,0.00,0.00,2024-12-03,2024-12-09,1
20241126,08117,Summit County,CO,0.00,100.00,8.80,0.00,0.00,0.00,2024-11-26,2024-12-02,1
20241119,08117,Summit County,CO,0.00,100.00,8.75,0.00,0.00,0.00,2024-11-19,2024-11-25,1
20241112,08117,Summit County,CO,0.00,100.00,8.75,0.00,0.00,0.00,2024-11-12,2024-11-18,1
20241105,08117,Summit County,CO,0.00,100.00,34.38,0.00,0.00,0.00,2024-11-05,2024-11-11,1
20241029,08117,Summit County,CO,0.00,100.00,34.28,3.67,0.00,0.00,2024-10-29,2024-11-04,1
20241022,08117,Summit County,CO,0.00,100.00,46.97,3.67,0.00,0.00,2024-10-22,2024-10-28,1
20241015,08117,Summit County,CO,0.00,100.00,46.97,3.67,0.00,0.00,2024-10-15,2024-10-21,1
20241008,08117,Summit County,CO,0.00,100.00,47.96,0.00,0.00,0.00,2024-10-08,2024-10-14,1
20241001,08117,Summit County,CO,0.00,100.00,2.94,0.00,0.00,0.00,2024-10-01,2024-10-07,1
20240924,08117,Summit County,CO,75.69,24.31,0.00,0.00,0.00,0.00,2024-09-24,2024-09-30,1
20240917,08117,Summit County,CO,75.69,24.31,0.00,0.00,0.00,0.00,2024-09-17,2024-09-23,1
20240910,08117,Summit County,CO,88.35,11.65,0.00,0.00,0.00,0.00,2024-09-10,2024-09-16,1
20240903,08117,Summit County,CO,88.41,11.59,0.00,0.00,0.00,0.00,2024-09-03,2024-09-09,1
