MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,56005,Campbell County,WY,0.00,100.00,100.00,100.00,35.25,0.00,2024-12-31,2025-01-06,1
20241224,56005,Campbell County,WY,0.00,100.00,100.00,100.00,35.25,0.00,2024-12-24,2024-12-30,1
20241217,56005,Campbell County,WY,0.00,100.00,100.00,100.00,35.25,0.00,2024-12-17,2024-12-23,1
20241210,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.91,0.00,2024-12-10,2024-12-16,1
20241203,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.91,0.00,2024-12-03,2024-12-09,1
20241126,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.91,0.00,2024-11-26,2024-12-02,1
20241119,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.91,0.00,2024-11-19,2024-11-25,1
20241112,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.91,0.00,2024-11-12,2024-11-18,1
20241105,56005,Campbell County,WY,0.00,100.00,100.00,100.00,100.00,0.00,2024-11-05,2024-11-11,1
20241029,56005,Campbell County,WY,0.00,100.00,100.00,100.00,100.00,5.63,2024-10-29,2024-11-04,1
20241022,56005,Campbell County,WY,0.00,100.00,100.00,100.00,100.00,5.63,2024-10-22,2024-10-28,1
20241015,56005,Campbell County,WY,0.00,100.00,100.00,100.00,100.00,5.63,2024-10-15,2024-10-21,1
20241008,56005,Campbell County,WY,0.00,100.00,100.00,100.00,100.00,5.63,2024-10-08,2024-10-14,1
20241001,56005,Campbell County,WY,0.00,100.00,100.00,100.00,81.23,0.00,2024-10-01,2024-10-07,1
20240924,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.87,0.00,2024-09-24,2024-09-30,1
20240917,56005,Campbell County,WY,0.00,100.00,100.00,100.00,74.87,0.00,2024-09-17,2024-09-23,1
20240910,56005,Campbell County,WY,0.00,100.00,100.00,100.00,53.43,0.00,2024-09-10,2024-09-16,1
20240903,56005,Campbell County,WY,0.00,100.00,100.00,90.58,36.86,0.00,2024-09-03,2024-09-09,1
20240827,56005,Campbell County,WY,0.00,100.00,100.00,90.58,36.82,0.00,2024-08-27,2024-09-02,1
20240820,56005,Campbell County,WY,0.00,100.00,100.00,70.43,5.67,0.00,2024-08-20,2024-08-26,1
20240813,56005,Campbell County,WY,0.00,100.00,100.00,43.96,0.00,0.00,2024-08-13,2024-08-19,1
20240806,56005,Campbell County,WY,0.00,100.00,100.00,43.96,0.00,0.00,2024-08-06,2024-08-12,1
20240730,56005,Campbell County,WY,0.00,100.00,100.00,31.19,0.00,0.00,2024-07-30,2024-08-05,1
20240723,56005,Campbell County,WY,0.00,100.00,100.00,16.43,0.00,0.00,2024-07-23,2024-07-29,1
20240716,56005,Campbell County,WY,0.00,100.00,86.53,0.00,0.00,0.00,2024-07-16,2024-07-22,1
20240709,56005,Campbell County,WY,0.00,100.00,50.79,0.00,0.00,0.00,2024-07-09,2024-07-15,1
20240702,56005,Campbell County,WY,0.00,100.00,0.02,0.00,0.00,0.00,2024-07-02,2024-07-08,1
20240625,56005,Campbell County,WY,0.00,100.00,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,1
20240618,56005,Campbell County,WY,0.00,100.00,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,1
20240611,56005,Campbell County,WY,0.00,100.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,1
20240604,56005,Campbell County,WY,0.00,100.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,1
20240528,56005,Campbell County,WY,0.00,100.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,1
20240521,56005,Campbell County,WY,0.00,100.00,0.00,0.00,0.00,0.00,2024-05-21,2024-05-27,1
20240514,56005,Campbell County,WY,0.00,100.00,86.67,0.00,0.00,0.00,2024-05-14,2024-05-20,1
20240507,56005,Campbell County,WY,0.00,100.00,70.92,0.00,0.00,0.00,2024-05-07,2024-05-13,1
20240430,56005,Campbell County,WY,0.00,100.00,61.89,0.00,0.00,0.00,2024-04-30,2024-05-06,1
20240423,56005,Campbell County,WY,0.00,100.00,61.89,0.00,0.00,0.00,2024-04-23,2024-04-29,1
20240416,56005,Campbell County,WY,0.00,100.00,61.89,0.00,0.00,0.00,2024-04-16,2024-04-22,1
20240409,56005,Campbell County,WY,0.00,100.00,61.89,0.00,0.00,0.00,2024-04-09,2024-04-15,1
20240402,56005,Campbell County,WY,0.00,100.00,82.32,48.45,0.00,0.00,2024-04-02,2024-04-08,1
20240326,56005,Campbell County,WY,0.00,100.00,82.32,48.45,0.00,0.00,2024-03-26,2024-04-01,1
20240319,56005,Campbell County,WY,0.00,100.00,82.32,22.50,0.00,0.00,2024-03-19,2024-03-25,1
20240312,56005,Campbell County,WY,0.00,100.00,82.32,22.50,0.00,0.00,2024-03-12,2024-03-18,1
20240305,56005,Campbell County,WY,8.44,91.56,62.84,5.95,0.00,0.00,2024-03-05,2024-03-11,1
20240227,56005,Campbell County,WY,8.25,91.75,62.84,5.95,0.00,0.00,2024-02-27,2024-03-04,1
20240220,56005,Campbell County,WY,8.25,91.75,32.36,5.75,0.00,0.00,2024-02-20,2024-02-26,1
20240213,56005,Campbell County,WY,8.25,91.75,32.36,0.00,0.00,0.00,2024-02-13,2024-02-19,1
20240206,56005,Campbell County,WY,8.25,91.75,1.58,0.00,0.00,0.00,2024-02-06,2024-02-12,1
20240130,56005,Campbell County,WY,8.25,91.75,1.58,0.00,0.00,0.00,2024-01-30,2024-02-05,1
20240123,56005,Campbell County,WY,8.25,91.75,0.00,0.00,0.00,0.00,2024-01-23,2024-01-29,1
20240116,56005,Campbell County,WY,65.79,34.21,0.00,0.00,0.00,0.00,2024-01-16,2024-01-22,1
20240109,56005,Campbell County,WY,67.33,32.67,0.00,0.00,0.00,0.00,2024-01-09,2024-01-15,1
20240102,56005,Campbell County,WY,84.30,15.70,0.00,0.00,0.00,0.00,2024-01-02,2024-01-08,1
20231226,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-26,2024-01-01,1
20231219,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-19,2023-12-25,1
20231212,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-12,2023-12-18,1
20231205,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-05,2023-12-11,1
20231128,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-28,2023-12-04,1
20231121,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-21,2023-11-27,1
20231114,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-14,2023-11-20,1
20231107,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-07,2023-11-13,1
20231031,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-31,2023-11-06,1
20231024,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-24,2023-10-30,1
20231017,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-17,2023-10-23,1
20231010,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-10,2023-10-16,1
20231003,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-03,2023-10-09,1
20230926,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-26,2023-10-02,1
20230919,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-19,2023-09-25,1
20230912,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-12,2023-09-18,1
20230905,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-05,2023-09-11,1
20230829,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-29,2023-09-04,1
20230822,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-22,2023-08-28,1
20230815,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-15,2023-08-21,1
20230808,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-08,2023-08-14,1
20230801,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-01,2023-08-07,1
20230725,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-25,2023-07-31,1
20230718,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-18,2023-07-24,1
20230711,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-11,2023-07-17,1
20230704,56005,Campbell County,WY,100.00,0.00,0.00,0.00,0.00,0.00,2023-07-04,2023-07-10,1
20230627,56005,Campbell County,WY,99.64,0.36,0.00,0.00,0.00,0.00,2023-06-27,2023-07-03,1
20230620,56005,Campbell County,WY,76.06,23.94,0.36,0.00,0.00,0.00,2023-06-20,2023-06-26,1
20230613,56005,Campbell County,WY,76.06,23.94,0.36,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230606,56005,Campbell County,WY,29.40,70.60,3.60,0.00,0.00,0.00,2023-06-06,2023-06-12,1
20230530,56005,Campbell County,WY,28.89,71.11,3.55,0.00,0.00,0.00,2023-05-30,2023-06-05,1
20230523,56005,Campbell County,WY,27.66,72.34,3.55,0.00,0.00,0.00,2023-05-23,2023-05-29,1
20230516,56005,Campbell County,WY,27.66,72.34,3.55,0.00,0.00,0.00,2023-05-16,2023-05-22,1
20230509,56005,Campbell County,WY,0.01,99.99,18.19,0.01,0.00,0.00,2023-05-09,2023-05-15,1
