MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,35033,Mora County,NM,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,35033,Mora County,NM,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-24,2024-12-30,1
20241217,35033,Mora County,NM,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-17,2024-12-23,1
20241210,35033,Mora County,NM,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-10,2024-12-16,1
20241203,35033,Mora County,NM,100.00,0.00,0.00,0.00,0.00,0.00,2024-12-03,2024-12-09,1
20241126,35033,Mora County,NM,58.72,41.28,0.00,0.00,0.00,0.00,2024-11-26,2024-12-02,1
20241119,35033,Mora County,NM,58.72,41.28,0.00,0.00,0.00,0.00,2024-11-19,2024-11-25,1
20241112,35033,Mora County,NM,58.72,41.28,0.00,0.00,0.00,0.00,2024-11-12,2024-11-18,1
20241105,35033,Mora County,NM,58.53,41.47,0.00,0.00,0.00,0.00,2024-11-05,2024-11-11,1
20241029,35033,Mora County,NM,59.28,40.72,0.00,0.00,0.00,0.00,2024-10-29,2024-11-04,1
20241022,35033,Mora County,NM,59.91,40.09,0.00,0.00,0.00,0.00,2024-10-22,2024-10-28,1
20241015,35033,Mora County,NM,53.94,46.06,0.37,0.00,0.00,0.00,2024-10-15,2024-10-21,1
20241008,35033,Mora County,NM,53.94,46.06,0.49,0.00,0.00,0.00,2024-10-08,2024-10-14,1
20241001,35033,Mora County,NM,53.94,46.06,0.63,0.00,0.00,0.00,2024-10-01,2024-10-07,1
20240924,35033,Mora County,NM,54.11,45.89,0.63,0.00,0.00,0.00,2024-09-24,2024-09-30,1
20240917,35033,Mora County,NM,46.12,53.88,0.63,0.00,0.00,0.00,2024-09-17,2024-09-23,1
20240910,35033,Mora County,NM,45.38,54.62,0.63,0.00,0.00,0.00,2024-09-10,2024-09-16,1
20240903,35033,Mora County,NM,45.38,54.62,0.63,0.00,0.00,0.00,2024-09-03,2024-09-09,1
20240827,35033,Mora County,NM,26.28,73.72,5.44,0.00,0.00,0.00,2024-08-27,2024-09-02,1
20240820,35033,Mora County,NM,25.88,74.12,5.44,0.00,0.00,0.00,2024-08-20,2024-08-26,1
