MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20241231,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2024-12-31,2025-01-06,1
20241224,48085,Collin County,TX,0.00,100.00,98.71,0.00,0.00,0.00,2024-12-24,2024-12-30,1
20241217,48085,Collin County,TX,0.00,100.00,98.71,0.00,0.00,0.00,2024-12-17,2024-12-23,1
20241210,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-12-10,2024-12-16,1
20241203,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-12-03,2024-12-09,1
20241126,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-11-26,2024-12-02,1
20241119,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-11-19,2024-11-25,1
20241112,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-11-12,2024-11-18,1
20241105,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-11-05,2024-11-11,1
20241029,48085,Collin County,TX,0.00,100.00,100.00,100.00,0.00,0.00,2024-10-29,2024-11-04,1
20241022,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-10-22,2024-10-28,1
20241015,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-10-15,2024-10-21,1
20241008,48085,Collin County,TX,0.00,100.00,99.18,0.00,0.00,0.00,2024-10-08,2024-10-14,1
20241001,48085,Collin County,TX,0.00,100.00,99.77,0.00,0.00,0.00,2024-10-01,2024-10-07,1
20240924,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-09-24,2024-09-30,1
20240917,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-09-17,2024-09-23,1
20240910,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-09-10,2024-09-16,1
20240903,48085,Collin County,TX,0.00,100.00,100.00,0.00,0.00,0.00,2024-09-03,2024-09-09,1
20240827,48085,Collin County,TX,0.00,100.00,94.31,0.00,0.00,0.00,2024-08-27,2024-09-02,1
20240820,48085,Collin County,TX,0.00,100.00,94.31,0.00,0.00,0.00,2024-08-20,2024-08-26,1
20240813,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2024-08-13,2024-08-19,1
20240806,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2024-08-06,2024-08-12,1
20240730,48085,Collin County,TX,1.64,98.36,0.00,0.00,0.00,0.00,2024-07-30,2024-08-05,1
20240723,48085,Collin County,TX,1.70,98.30,0.00,0.00,0.00,0.00,2024-07-23,2024-07-29,1
20240716,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-16,2024-07-22,1
20240709,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-09,2024-07-15,1
20240702,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-07-02,2024-07-08,1
20240625,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,1
20240618,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,1
20240611,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,1
20240604,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,1
20240528,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,1
20240521,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-21,2024-05-27,1
20240514,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-14,2024-05-20,1
20240507,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-07,2024-05-13,1
20240430,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-30,2024-05-06,1
20240423,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-23,2024-04-29,1
20240416,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-16,2024-04-22,1
20240409,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-09,2024-04-15,1
20240402,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-02,2024-04-08,1
20240326,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-26,2024-04-01,1
20240319,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-19,2024-03-25,1
20240312,48085,Collin County,TX,42.75,57.25,0.00,0.00,0.00,0.00,2024-03-12,2024-03-18,1
20240305,48085,Collin County,TX,42.75,57.25,0.00,0.00,0.00,0.00,2024-03-05,2024-03-11,1
20240227,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-27,2024-03-04,1
20240220,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-20,2024-02-26,1
20240213,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-13,2024-02-19,1
20240206,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-06,2024-02-12,1
20240130,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-30,2024-02-05,1
20240123,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-23,2024-01-29,1
20240116,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-16,2024-01-22,1
20240109,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-09,2024-01-15,1
20240102,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-02,2024-01-08,1
20231226,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-26,2024-01-01,1
20231219,48085,Collin County,TX,57.46,42.54,0.00,0.00,0.00,0.00,2023-12-19,2023-12-25,1
20231212,48085,Collin County,TX,57.46,42.54,0.00,0.00,0.00,0.00,2023-12-12,2023-12-18,1
20231205,48085,Collin County,TX,2.82,97.18,0.00,0.00,0.00,0.00,2023-12-05,2023-12-11,1
20231128,48085,Collin County,TX,2.82,97.18,0.00,0.00,0.00,0.00,2023-11-28,2023-12-04,1
20231121,48085,Collin County,TX,2.82,97.18,0.00,0.00,0.00,0.00,2023-11-21,2023-11-27,1
20231114,48085,Collin County,TX,2.82,97.18,64.56,0.00,0.00,0.00,2023-11-14,2023-11-20,1
20231107,48085,Collin County,TX,0.00,100.00,71.72,23.35,0.00,0.00,2023-11-07,2023-11-13,1
20231031,48085,Collin County,TX,0.00,100.00,71.62,23.14,0.00,0.00,2023-10-31,2023-11-06,1
20231024,48085,Collin County,TX,0.00,100.00,100.00,93.08,23.77,0.00,2023-10-24,2023-10-30,1
20231017,48085,Collin County,TX,0.00,100.00,100.00,93.08,23.77,0.00,2023-10-17,2023-10-23,1
20231010,48085,Collin County,TX,0.00,100.00,100.00,62.83,12.21,0.00,2023-10-10,2023-10-16,1
20231003,48085,Collin County,TX,0.00,100.00,100.00,100.00,62.97,0.00,2023-10-03,2023-10-09,1
20230926,48085,Collin County,TX,0.00,100.00,100.00,100.00,62.97,0.00,2023-09-26,2023-10-02,1
20230919,48085,Collin County,TX,0.00,100.00,100.00,100.00,100.00,0.00,2023-09-19,2023-09-25,1
20230912,48085,Collin County,TX,0.00,100.00,100.00,100.00,56.74,0.00,2023-09-12,2023-09-18,1
20230905,48085,Collin County,TX,0.00,100.00,100.00,56.74,5.13,0.00,2023-09-05,2023-09-11,1
20230829,48085,Collin County,TX,0.00,100.00,99.96,56.74,0.00,0.00,2023-08-29,2023-09-04,1
20230822,48085,Collin County,TX,0.00,100.00,100.00,51.42,0.00,0.00,2023-08-22,2023-08-28,1
20230815,48085,Collin County,TX,0.00,100.00,57.12,9.92,0.00,0.00,2023-08-15,2023-08-21,1
20230808,48085,Collin County,TX,0.00,100.00,57.14,6.29,0.00,0.00,2023-08-08,2023-08-14,1
20230801,48085,Collin County,TX,0.00,100.00,54.67,5.21,0.00,0.00,2023-08-01,2023-08-07,1
20230725,48085,Collin County,TX,0.00,100.00,54.67,5.21,0.00,0.00,2023-07-25,2023-07-31,1
20230718,48085,Collin County,TX,0.00,100.00,54.67,5.21,0.00,0.00,2023-07-18,2023-07-24,1
20230711,48085,Collin County,TX,0.00,100.00,54.67,5.21,0.00,0.00,2023-07-11,2023-07-17,1
20230704,48085,Collin County,TX,18.44,81.56,42.37,0.00,0.00,0.00,2023-07-04,2023-07-10,1
20230627,48085,Collin County,TX,20.65,79.35,42.37,0.00,0.00,0.00,2023-06-27,2023-07-03,1
20230620,48085,Collin County,TX,20.65,79.35,5.40,0.00,0.00,0.00,2023-06-20,2023-06-26,1
20230613,48085,Collin County,TX,0.00,100.00,30.11,0.00,0.00,0.00,2023-06-13,2023-06-19,1
20230606,48085,Collin County,TX,0.00,100.00,0.61,0.00,0.00,0.00,2023-06-06,2023-06-12,1
20230530,48085,Collin County,TX,0.00,100.00,0.38,0.00,0.00,0.00,2023-05-30,2023-06-05,1
20230523,48085,Collin County,TX,1.02,98.98,0.38,0.00,0.00,0.00,2023-05-23,2023-05-29,1
20230516,48085,Collin County,TX,5.65,94.35,0.38,0.00,0.00,0.00,2023-05-16,2023-05-22,1
20230509,48085,Collin County,TX,5.65,94.35,0.23,0.00,0.00,0.00,2023-05-09,2023-05-15,1
20230502,48085,Collin County,TX,5.65,94.35,0.23,0.00,0.00,0.00,2023-05-02,2023-05-08,1
20230425,48085,Collin County,TX,5.65,94.35,0.18,0.00,0.00,0.00,2023-04-25,2023-05-01,1
20230418,48085,Collin County,TX,28.42,71.58,0.00,0.00,0.00,0.00,2023-04-18,2023-04-24,1
20230411,48085,Collin County,TX,28.42,71.58,0.00,0.00,0.00,0.00,2023-04-11,2023-04-17,1
20230404,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-04,2023-04-10,1
20230328,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-28,2023-04-03,1
20230321,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-21,2023-03-27,1
20230314,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-14,2023-03-20,1
20230307,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-07,2023-03-13,1
20230228,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-28,2023-03-06,1
20230221,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-21,2023-02-27,1
20230214,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-14,2023-02-20,1
20230207,48085,Collin County,TX,37.03,62.97,0.00,0.00,0.00,0.00,2023-02-07,2023-02-13,1
20230131,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2023-01-31,2023-02-06,1
20230124,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2023-01-24,2023-01-30,1
20230117,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2023-01-17,2023-01-23,1
20230110,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-01-10,2023-01-16,1
20230103,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2023-01-03,2023-01-09,1
20221227,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2022-12-27,2023-01-02,1
20221220,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2022-12-20,2022-12-26,1
20221213,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2022-12-13,2022-12-19,1
20221206,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2022-12-06,2022-12-12,1
20221129,48085,Collin County,TX,100.00,0.00,0.00,0.00,0.00,0.00,2022-11-29,2022-12-05,1
20221122,48085,Collin County,TX,72.66,27.34,0.00,0.00,0.00,0.00,2022-11-22,2022-11-28,1
20221115,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2022-11-15,2022-11-21,1
20221108,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2022-11-08,2022-11-14,1
20221101,48085,Collin County,TX,0.00,100.00,0.00,0.00,0.00,0.00,2022-11-01,2022-11-07,1
20221025,48085,Collin County,TX,0.00,100.00,21.12,0.00,0.00,0.00,2022-10-25,2022-10-31,1
20221018,48085,Collin County,TX,0.00,100.00,99.05,12.21,0.00,0.00,2022-10-18,2022-10-24,1
20221011,48085,Collin County,TX,0.00,100.00,99.05,0.00,0.00,0.00,2022-10-11,2022-10-17,1
20221004,48085,Collin County,TX,0.00,100.00,99.05,0.00,0.00,0.00,2022-10-04,2022-10-10,1
20220927,48085,Collin County,TX,0.00,100.00,93.61,0.00,0.00,0.00,2022-09-27,2022-10-03,1
20220920,48085,Collin County,TX,0.00,100.00,84.83,0.00,0.00,0.00,2022-09-20,2022-09-26,1
20220913,48085,Collin County,TX,1.97,98.03,81.47,0.00,0.00,0.00,2022-09-13,2022-09-19,1
20220906,48085,Collin County,TX,2.12,97.88,81.47,0.00,0.00,0.00,2022-09-06,2022-09-12,1
20220830,48085,Collin County,TX,0.00,100.00,95.91,32.81,0.00,0.00,2022-08-30,2022-09-05,1
20220823,48085,Collin County,TX,0.00,100.00,100.00,97.82,20.98,0.00,2022-08-23,2022-08-29,1
20220816,48085,Collin County,TX,0.00,100.00,100.00,100.00,100.00,25.96,2022-08-16,2022-08-22,1
20220809,48085,Collin County,TX,0.00,100.00,100.00,100.00,100.00,31.12,2022-08-09,2022-08-15,1
20220802,48085,Collin County,TX,0.00,100.00,100.00,100.00,100.00,0.00,2022-08-02,2022-08-08,1
20220726,48085,Collin County,TX,0.00,100.00,100.00,100.00,23.28,0.00,2022-07-26,2022-08-01,1
20220719,48085,Collin County,TX,0.00,100.00,100.00,100.00,15.47,0.00,2022-07-19,2022-07-25,1
20220712,48085,Collin County,TX,0.00,100.00,100.00,16.49,0.00,0.00,2022-07-12,2022-07-18,1
20220705,48085,Collin County,TX,0.00,100.00,15.55,0.00,0.00,0.00,2022-07-05,2022-07-11,1
20220628,48085,Collin County,TX,65.25,34.75,0.00,0.00,0.00,0.00,2022-06-28,2022-07-04,1
20220621,48085,Collin County,TX,65.25,34.75,0.00,0.00,0.00,0.00,2022-06-21,2022-06-27,1
20220614,48085,Collin County,TX,65.25,34.75,0.00,0.00,0.00,0.00,2022-06-14,2022-06-20,1
20220607,48085,Collin County,TX,74.59,25.41,0.00,0.00,0.00,0.00,2022-06-07,2022-06-13,1
20220531,48085,Collin County,TX,6.65,93.35,23.89,0.00,0.00,0.00,2022-05-31,2022-06-06,1
20220524,48085,Collin County,TX,6.65,93.35,23.89,0.00,0.00,0.00,2022-05-24,2022-05-30,1
20220517,48085,Collin County,TX,6.65,93.35,23.89,0.00,0.00,0.00,2022-05-17,2022-05-23,1
